mcc,mnc,lac,cellid,radio,lat,lon,range,samples
310,120,1001,101414,LTE,37.984863,-122.47102,2000,14
310,410,9750,101415,LTE,38.174653,-122.579952,1000,150
310,410,9818,101416,NR,37.472205,-122.398602,1000,179
310,260,1601,101417,LTE,38.301441,-121.987893,1000,79
310,260,4539,101418,NR,37.925555,-122.638272,2000,74
310,260,5177,101419,LTE,38.112604,-122.016133,5000,169
310,260,5164,101420,UMTS,38.065839,-122.649484,5000,180
310,120,5413,101421,NR,37.921765,-122.207876,1000,185
310,120,3687,101422,LTE,37.419258,-121.998087,1000,83
310,260,5055,101423,LTE,38.147687,-122.439628,2000,34
310,410,2080,101424,LTE,37.254001,-122.538671,500,95
310,260,4698,101425,LTE,38.286118,-122.794073,500,28
310,410,2720,101426,LTE,37.114485,-121.684816,1000,137
310,410,2565,101427,NR,37.734245,-122.758495,2000,182
310,410,2623,101428,LTE,37.51879,-122.562012,1000,84
310,410,9711,101429,NR,38.103191,-122.550468,5000,125
310,120,9414,101430,UMTS,37.548189,-122.589153,1000,171
310,120,5380,101431,LTE,38.014316,-122.141036,2000,184
310,410,8500,101432,LTE,37.86561,-123.012773,5000,93
310,410,8008,101433,NR,37.898865,-122.870139,1000,81
310,410,7660,101434,GSM,37.676628,-122.547822,2000,26
310,260,2534,101435,LTE,37.682223,-122.539048,500,24
310,410,1175,101436,LTE,37.756483,-122.927387,1000,125
310,120,9722,101437,UMTS,37.242865,-122.411014,500,106
310,120,1119,101438,UMTS,38.001371,-122.396737,5000,182
310,120,9652,101439,UMTS,37.460355,-122.498154,500,158
310,120,4687,101440,LTE,37.573226,-122.342347,500,96
310,260,7925,101441,NR,37.998768,-122.825883,5000,46
310,120,5092,101442,NR,37.654884,-122.279249,500,77
310,260,1036,101443,UMTS,37.686169,-122.101728,5000,58
310,120,9446,101444,LTE,38.487861,-122.847181,5000,161
310,260,8542,101445,LTE,37.844685,-122.531598,2000,93
310,120,4050,101446,LTE,38.028742,-122.187986,2000,5
310,260,9668,101447,NR,38.102449,-122.142588,1000,108
310,260,5098,101448,LTE,38.063093,-122.094792,5000,104
310,260,9788,101449,LTE,37.540269,-122.148913,500,115
310,260,6795,101450,GSM,37.56577,-122.777242,5000,4
310,260,2813,101451,LTE,37.326422,-121.793753,2000,13
310,410,1517,101452,LTE,38.019161,-122.108003,1000,125
310,260,7899,101453,NR,38.741673,-122.705315,5000,177
310,410,9222,101454,UMTS,37.70593,-122.765098,5000,36
310,260,3066,101455,LTE,37.903936,-122.297819,2000,131
310,260,6605,101456,LTE,38.304532,-122.367363,500,114
310,260,8027,101457,LTE,37.492076,-122.378965,1000,189
310,260,5317,101458,UMTS,37.510404,-122.440783,1000,173
310,120,2688,101459,UMTS,37.874817,-122.659675,1000,51
310,120,3436,101460,LTE,38.24253,-122.444429,500,36
310,260,3395,101461,LTE,37.54705,-122.233398,500,160
310,410,7673,101462,NR,37.992576,-121.659552,2000,182
310,410,7980,101463,NR,37.604949,-122.635051,500,133
310,260,5411,101464,LTE,37.672667,-122.361772,2000,92
310,260,3977,101465,LTE,37.711888,-122.711943,500,16
310,410,8734,101466,LTE,37.610384,-122.71745,500,113
310,410,6476,101467,LTE,38.114054,-121.526163,500,27
310,260,6426,101468,LTE,37.516257,-122.948758,2000,193
310,410,4903,101469,NR,37.852202,-122.90213,2000,56
310,260,3137,101470,NR,37.645865,-122.505773,500,13
310,120,4120,101471,LTE,37.114316,-122.875934,5000,28
310,410,5939,101472,UMTS,38.167275,-122.191341,5000,197
310,260,3094,101473,LTE,37.940968,-121.809311,5000,143
310,120,6690,101474,LTE,37.598625,-123.238175,5000,164
310,260,8910,101475,LTE,37.618012,-123.280462,500,45
310,260,5745,101476,LTE,37.335825,-122.779918,500,180
310,410,9723,101477,NR,38.0107,-121.736363,500,45
310,120,7393,101478,LTE,37.38882,-122.23743,2000,55
310,260,1145,101479,NR,37.858095,-122.203173,5000,131
310,410,4609,101480,LTE,37.662854,-122.890434,2000,144
310,120,4902,101481,LTE,37.957531,-122.225598,500,166
310,260,5430,101482,LTE,38.20841,-121.753985,1000,56
310,410,7047,101483,LTE,37.756809,-122.423966,500,183
310,260,7690,101484,NR,37.97932,-122.628026,2000,86
310,260,6824,101485,LTE,38.263641,-122.471275,2000,48
310,120,2743,101486,UMTS,37.772563,-122.34843,5000,170
310,120,4377,101487,LTE,37.752247,-121.858823,1000,86
310,410,3550,101488,LTE,37.720464,-121.894996,1000,189
310,410,2535,101489,NR,37.725071,-122.798766,1000,120
310,260,9036,101490,UMTS,38.051611,-121.688257,1000,168
310,260,7458,101491,UMTS,37.714584,-122.081668,1000,20
310,410,7594,101492,LTE,38.003771,-122.088578,1000,189
310,260,7191,101493,LTE,37.77505,-122.481001,500,31
310,120,1716,101494,LTE,38.049889,-123.021511,1000,200
310,120,1221,101495,LTE,37.9429,-122.308127,500,141
310,120,2392,101496,LTE,37.747214,-122.781593,1000,125
310,260,6036,101497,LTE,37.819783,-123.262446,5000,42
310,410,9906,101498,LTE,37.791947,-121.918828,500,14
310,120,7804,101499,LTE,38.0094,-122.217349,500,60
